time_s,time_ms,gyro_x_deg_s,gyro_y_deg_s,gyro_z_deg_s,accel_x_g,accel_y_g,accel_z_g,X_GYRO_LWR_raw,Y_GYRO_LWR_raw,Z_GYRO_LWR_raw,X_ACCL_LWR_raw,Y_ACCL_LWR_raw,Z_ACCL_LWR_raw
9.077082,9077.082420,0.207446,0.008542,0.238979,0.062349,-0.949206,-0.306529,135952,5598,156617,3268890,-49765752,-16070938
9.078112,9078.111840,0.012949,0.058598,0.191566,0.063925,-0.950291,-0.308116,8486,38403,125545,3351535,-49822619,-16154154
9.079092,9079.092240,-0.324353,-0.145187,0.339955,0.066919,-0.950834,-0.305532,-212568,-95150,222793,3508463,-49851103,-16018702
9.080122,9080.121660,-0.182559,0.259689,0.095445,0.061375,-0.950724,-0.310948,-119642,170190,62551,3217836,-49845326,-16302629
9.081102,9081.102060,-0.036711,-0.039146,-0.002914,0.064560,-0.951190,-0.309516,-24059,-25655,-1910,3384787,-49869775,-16227537
9.082082,9082.082460,0.205461,-0.087677,-0.053233,0.064668,-0.951040,-0.311816,134651,-57460,-34887,3390458,-49861874,-16348126
9.083112,9083.111880,-0.084163,-0.289940,-0.002577,0.063914,-0.949906,-0.310264,-55157,-190015,-1689,3350911,-49802425,-16266773
9.084092,9084.092280,-0.036516,0.010304,0.045786,0.062601,-0.950419,-0.306286,-23931,6753,30006,3282091,-49829329,-16058186
9.085122,9085.121700,-0.179933,-0.093173,0.241574,0.063500,-0.947428,-0.307027,-117921,-61062,158318,3329215,-49672517,-16097061
9.086102,9086.102100,-0.374023,-0.143361,0.194170,0.061147,-0.950203,-0.306648,-245120,-93953,127251,3205874,-49817982,-16077200
9.087083,9087.082500,-0.231209,0.010909,-0.050325,0.062525,-0.947037,-0.303864,-151525,7149,-32981,3278123,-49652022,-15931212
9.088112,9088.111920,-0.183348,0.161459,-0.050658,0.066927,-0.949116,-0.308136,-120159,105814,-33199,3508898,-49761029,-16155190
9.089092,9089.092320,0.011333,0.260428,0.094150,0.064932,-0.949495,-0.308506,7427,170674,61702,3404333,-49780894,-16174614
9.090122,9090.121740,0.062054,-0.290729,0.093857,0.063397,-0.948528,-0.306881,40668,-190532,61510,3323829,-49730166,-16089401
9.091102,9091.102140,0.156190,-0.086519,-0.150316,0.066082,-0.949944,-0.306092,102361,-56701,-98511,3464618,-49804422,-16048048
9.092083,9092.082540,0.157582,-0.039079,0.044493,0.065368,-0.946662,-0.307829,103273,-25611,29159,3427152,-49632363,-16139123
9.093112,9093.111960,-0.180974,0.356581,0.338954,0.068331,-0.948469,-0.307519,-118603,233689,222137,3582509,-49727098,-16122850
9.094092,9094.092360,-0.083794,0.008109,0.192218,0.068117,-0.944872,-0.310791,-54915,5314,125972,3571272,-49538522,-16294385
9.095122,9095.121780,0.109731,-0.289201,-0.003871,0.065160,-0.948108,-0.305083,71913,-189531,-2537,3416281,-49708141,-15995132
9.096102,9096.102180,-0.036507,-0.089268,-0.002911,0.066724,-0.948330,-0.307053,-23925,-58503,-1908,3498267,-49719820,-16098435
9.097083,9097.082580,-0.132249,-0.191220,0.095146,0.067557,-0.945645,-0.305110,-86671,-125318,62355,3541944,-49579044,-15996551
9.098112,9098.112000,0.012151,0.059940,0.094160,0.071505,-0.948588,-0.307736,7963,39282,61709,3748939,-49733320,-16134253
9.099092,9099.092400,0.159790,-0.192128,0.239313,0.067579,-0.950752,-0.306885,104720,-125913,156836,3543097,-49846799,-16089606
9.100122,9100.121820,-0.036125,0.108928,0.143185,0.066998,-0.951070,-0.306023,-23675,71387,93838,3512649,-49863484,-16044436
9.101102,9101.102220,-0.231392,-0.138670,-0.147722,0.066968,-0.949273,-0.308094,-151645,-90879,-96811,3511065,-49769222,-16152985
9.102083,9102.082620,-0.135066,0.111635,-0.099683,0.063694,-0.946990,-0.305710,-88517,73161,-65328,3339403,-49649532,-16027989
9.103112,9103.112040,-0.229427,0.156694,0.241882,0.062584,-0.949522,-0.307929,-150357,102691,158520,3281196,-49782304,-16144371
9.104092,9104.092440,-0.085600,0.159929,0.046100,0.061105,-0.949928,-0.306363,-56099,104811,30212,3203680,-49803559,-16062258
9.105122,9105.121860,0.011766,-0.039519,-0.003238,0.064287,-0.950636,-0.306860,7711,-25899,-2122,3370470,-49840687,-16088276
9.106102,9106.102260,-0.133063,0.008708,0.095135,0.066042,-0.949508,-0.304768,-87204,5707,62348,3462488,-49781587,-15978607
9.107083,9107.082660,-0.085358,-0.288484,-0.148685,0.069462,-0.947029,-0.303403,-55940,-189061,-97442,3641809,-49651571,-15907061
9.108112,9108.112080,0.110327,-0.240979,0.093532,0.063083,-0.951355,-0.306674,72304,-157928,61297,3307361,-49878423,-16078536
9.109092,9109.092480,-0.277676,-0.092758,0.144817,0.065905,-0.945633,-0.307442,-181978,-60790,94907,3455316,-49578419,-16118794
9.110122,9110.121900,-0.182129,-0.040256,-0.001942,0.062536,-0.948457,-0.306438,-119360,-26382,-1273,3278710,-49726487,-16066154
9.111102,9111.102300,-0.083977,-0.141472,0.094821,0.066783,-0.948827,-0.303329,-55035,-92715,62142,3501338,-49745847,-15903167
9.112083,9112.082700,-0.231799,-0.038428,-0.147728,0.064205,-0.944437,-0.307159,-151912,-25184,-96815,3366213,-49515685,-16103972
9.113112,9113.112120,0.012154,0.059383,0.094162,0.065455,-0.953094,-0.307204,7965,38917,61710,3431711,-49969570,-16106321
9.114093,9114.092520,0.010568,-0.037508,-0.149347,0.066686,-0.950715,-0.304438,6926,-24581,-97876,3496280,-49844855,-15961330
9.115122,9115.121940,0.012173,-0.139763,-0.003232,0.065373,-0.945821,-0.302992,7978,-91595,-2118,3427454,-49588262,-15885489
9.116102,9116.102340,0.204639,0.211826,-0.004547,0.063016,-0.948283,-0.303281,134112,138822,-2980,3303843,-49717333,-15900647
9.117083,9117.082740,-0.036299,-0.139946,-0.002908,0.067217,-0.949415,-0.305128,-23789,-91715,-1906,3524102,-49776671,-15997478
9.118112,9118.112160,-0.181528,-0.091048,0.046762,0.069447,-0.946885,-0.308003,-118966,-59669,30646,3641023,-49644063,-16148214
9.119093,9119.092560,-0.424489,-0.140750,-0.049020,0.067016,-0.949383,-0.306552,-278193,-92242,-32126,3513567,-49774987,-16072177
9.120073,9120.072960,-0.083986,-0.041899,0.143518,0.065795,-0.949086,-0.307189,-55041,-27459,94056,3449577,-49759427,-16105569
9.121053,9121.053360,-0.133267,0.058830,0.095132,0.066945,-0.949972,-0.306606,-87338,38555,62346,3509855,-49805904,-16074965
9.122083,9122.082780,-0.228210,-0.044463,0.290598,0.065267,-0.953605,-0.307184,-149560,-29139,190446,3421868,-49996361,-16105289
9.123063,9123.063180,-0.085193,0.059685,0.046106,0.065456,-0.947089,-0.307009,-55832,39115,30216,3431754,-49654743,-16096112
9.124044,9124.043580,-0.183929,0.012549,-0.196758,0.063401,-0.951625,-0.305863,-120540,8224,-128947,3324054,-49892534,-16036013
9.125073,9125.073000,-0.084784,-0.040558,0.046112,0.065770,-0.947680,-0.308400,-55564,-26580,30220,3448267,-49685728,-16169032
9.126053,9126.053400,-0.181731,-0.040926,0.046759,0.066298,-0.952546,-0.310365,-119099,-26821,30644,3475922,-49940846,-16272088
9.127083,9127.082820,-0.181935,0.009195,0.046756,0.066428,-0.949987,-0.308389,-119233,6026,30642,3482717,-49806690,-16168480
9.128063,9128.063220,-0.087372,-0.085985,-0.294806,0.064160,-0.950289,-0.308093,-57260,-56351,-193204,3363829,-49822500,-16152928
9.129044,9129.043620,-0.085600,0.159929,0.046100,0.067563,-0.949616,-0.307269,-56099,104811,30212,3542223,-49787248,-16109728
9.130073,9130.073040,-0.180925,-0.141840,0.095468,0.065223,-0.951185,-0.309997,-118571,-92956,62566,3419585,-49869466,-16252771
9.131053,9131.053440,0.208488,-0.441769,0.141599,0.066870,-0.950805,-0.308319,136635,-289518,92798,3505912,-49849562,-16164792
9.132083,9132.082860,0.109109,-0.039822,0.044817,0.069232,-0.946152,-0.310253,71506,-26098,29371,3629752,-49605606,-16266172
9.133063,9133.063260,-0.083772,-0.191594,0.094824,0.064118,-0.950650,-0.310551,-54901,-125563,62144,3361634,-49841435,-16281791
9.134044,9134.043660,0.157187,-0.038966,-0.004210,0.062308,-0.949407,-0.307776,103014,-25537,-2759,3266755,-49776283,-16136330
9.135073,9135.073080,0.014771,-0.193909,0.288988,0.067962,-0.950757,-0.309774,9680,-127080,189391,3563148,-49847056,-16241103
9.136053,9136.053480,0.009964,-0.036165,-0.246754,0.067647,-0.947422,-0.308621,6530,-23701,-161713,3546675,-49672179,-16180613
9.137083,9137.082900,-0.278911,0.208644,0.096092,0.066045,-0.953521,-0.307766,-182787,136737,62975,3462671,-49991956,-16135819
9.138063,9138.063300,0.010530,0.261884,-0.051961,0.062503,-0.949446,-0.308285,6901,171628,-34053,3276966,-49778303,-16163014
9.139044,9139.043700,0.207060,-0.189816,0.044176,0.063366,-0.949911,-0.309789,135699,-124398,28951,3322223,-49802696,-16241862
9.140073,9140.073120,0.011949,0.010603,-0.003244,0.065633,-0.949730,-0.310958,7831,6949,-2126,3441045,-49793211,-16303130
9.141054,9141.053520,-0.037331,0.111334,-0.051628,0.069470,-0.952031,-0.308868,-24465,72964,-33835,3642233,-49913822,-16193601
9.142083,9142.082940,0.350868,0.012564,-0.054213,0.064878,-0.945455,-0.308804,229945,8234,-35529,3401501,-49569068,-16190227
9.143063,9143.063340,0.010753,0.012614,-0.149352,0.066013,-0.948146,-0.308084,7047,8267,-97879,3460985,-49710176,-16152471
9.144044,9144.043740,-0.085396,0.010905,-0.051300,0.069252,-0.949988,-0.307337,-55965,7147,-33620,3630816,-49806715,-16113316
9.145073,9145.073160,-0.082594,-0.093361,0.240924,0.066947,-0.947306,-0.306606,-54129,-61185,157892,3509959,-49666112,-16075005
9.146054,9146.053560,0.062047,-0.290613,0.045152,0.069507,-0.951874,-0.309028,40663,-190456,29591,3644152,-49905600,-16201993
9.147083,9147.082980,0.061446,-0.239821,-0.003552,0.067226,-0.951195,-0.308995,40269,-157169,-2328,3524593,-49869993,-16200217
9.148063,9148.063380,-0.036922,0.011090,-0.051622,0.066061,-0.946030,-0.309125,-24197,7268,-33831,3463511,-49599192,-16207068
9.149044,9149.043780,0.351898,-0.337617,-0.102896,0.065891,-0.949862,-0.304515,230620,-221261,-67434,3454593,-49800125,-15965342
9.150073,9150.073200,0.157381,-0.088416,-0.052913,0.063770,-0.948105,-0.311228,103141,-57944,-34677,3343386,-49708014,-16317300
9.151054,9151.053600,-0.086194,0.012247,-0.148706,0.066161,-0.950381,-0.308080,-56488,8026,-97456,3468727,-49827316,-16152282
9.152083,9152.083020,0.107719,-0.186162,-0.247394,0.070326,-0.951709,-0.309772,70595,-122003,-162132,3687094,-49896935,-16240978
9.153063,9153.063420,0.109889,0.059082,0.142215,0.066947,-0.947386,-0.307275,72017,38720,93202,3509942,-49670310,-16110081
9.154044,9154.043820,-0.183131,-0.087694,-0.196754,0.066757,-0.951757,-0.311098,-120017,-57471,-128945,3499971,-49899463,-16310486
9.155073,9155.073240,0.010355,0.013286,-0.198056,0.064933,-0.949136,-0.306603,6786,8707,-129798,3404380,-49762067,-16074807
9.156054,9156.053640,-0.038297,-0.235352,-0.343826,0.072385,-0.947128,-0.308421,-25098,-154240,-225330,3795036,-49656788,-16170159
9.157083,9157.083060,-0.036729,0.060829,-0.002924,0.068715,-0.947637,-0.306397,-24071,39865,-1916,3602632,-49683490,-16064022
9.158063,9158.063460,-0.132063,-0.141365,0.095049,0.064357,-0.949728,-0.305429,-86549,-92645,62291,3374161,-49793112,-16013250
9.159044,9159.043860,0.304172,0.159010,0.238226,0.069099,-0.947283,-0.307378,199342,104209,156124,3622769,-49664894,-16115458
9.160073,9160.073280,0.107901,-0.036847,-0.150090,0.065931,-0.947913,-0.308239,70714,-24148,-98363,3456666,-49697944,-16160618
9.161054,9161.053680,-0.035719,-0.090205,0.045695,0.067566,-0.946591,-0.305994,-23409,-59117,29947,3542413,-49628606,-16042899
9.162083,9162.083100,0.013164,-0.190263,0.045377,0.064053,-0.950955,-0.307466,8627,-124691,29738,3358227,-49857435,-16120057
9.163063,9163.063500,-0.132880,0.059122,0.095036,0.070998,-0.948791,-0.308139,-87084,38746,62283,3722322,-49743984,-16155336
9.164044,9164.043900,-0.085185,-0.089049,-0.051385,0.074469,-0.954053,-0.310209,-55827,-58359,-33676,3904316,-50019837,-16263869
9.165073,9165.073320,-0.183134,0.011496,-0.099445,0.088246,-0.945230,-0.339692,-120019,7534,-65172,4626637,-49557283,-17809626
9.166054,9166.053720,0.010799,-0.386061,-0.295529,0.064305,-0.920956,-0.326884,7077,-253009,-193678,3371424,-48284615,-17138143
9.167083,9167.083140,-0.182309,-0.288562,-0.148132,0.051556,-0.898942,-0.315260,-119478,-189112,-97080,2703003,-47130446,-16528683
9.168064,9168.063540,-0.433704,0.273253,-0.974495,0.043820,-0.884299,-0.261148,-284232,179079,-638645,2297417,-46362745,-13691683
9.169044,9169.043940,-0.386807,0.076973,-1.267026,0.040747,-0.878543,-0.194284,-253498,50445,-830358,2136299,-46060979,-10186094
9.170073,9170.073360,-0.526466,0.315631,-0.438116,0.044647,-0.870679,-0.192008,-345025,206852,-287124,2340802,-45648666,-10066726
9.171054,9171.053760,-0.134085,0.259605,0.095029,0.079324,-0.872756,-0.260388,-87874,170135,62278,4158866,-45757551,-13651817
9.172083,9172.083180,0.117096,-0.152515,0.970088,0.116257,-0.917888,-0.351212,76740,-99952,635757,6095191,-48123753,-18413603
9.173064,9173.063580,0.023962,-0.408186,1.311670,0.160302,-0.991100,-0.427721,15704,-267509,859616,8404463,-51962163,-22424874
9.174044,9174.043980,-0.264702,-0.263618,1.654527,0.155609,-1.085827,-0.457172,-173475,-172765,1084311,8158405,-56928609,-23968981
9.175073,9175.073400,-0.708415,0.493924,1.121664,0.075033,-1.163750,-0.439392,-464267,323698,735094,3933880,-61014028,-23036773
9.176054,9176.053800,-0.520308,0.554170,0.438524,-0.031048,-1.190171,-0.345292,-340989,363181,287391,-1627790,-62399222,-18103228
9.177083,9177.083220,-0.040913,0.116985,-0.441344,-0.037003,-1.166381,-0.272915,-26813,76667,-289239,-1940041,-61151959,-14308631
9.178064,9178.063620,0.150432,-0.325998,-0.978346,0.023195,-1.023855,-0.199753,98587,-213646,-641169,1216069,-53679471,-10472803
9.179044,9179.044020,0.151033,-0.376790,-0.929640,0.013080,-0.822271,-0.198317,98981,-246933,-609249,685746,-43110703,-10397527
9.180073,9180.073440,0.058716,-0.832948,-0.588045,0.070579,-0.671629,-0.200088,38480,-545881,-385381,3700387,-35212718,-10490383
9.181054,9181.053840,-0.033862,-0.641545,0.045729,0.115376,-0.689791,-0.257598,-22192,-420443,29969,6049029,-36164940,-13505561
9.182083,9182.083260,-0.175342,-0.150938,0.777219,0.090659,-0.782904,-0.317896,-114912,-98919,509358,4753132,-41046733,-16666909
9.183064,9183.063660,-0.658112,0.142587,1.170062,0.066220,-0.927779,-0.368225,-431300,93446,766812,3471823,-48642365,-19305576
9.184044,9184.044060,-0.368253,-0.004135,0.973317,0.045253,-1.078666,-0.374317,-241338,-2710,637873,2372573,-56553185,-19624988
9.185073,9185.073480,-0.228639,0.254927,0.387895,0.055768,-1.150847,-0.358721,-149841,167069,254211,2923863,-60337545,-18807311
9.186054,9186.053880,0.155765,0.212314,-0.053020,0.059355,-1.141915,-0.376564,102082,139142,-34747,3111930,-59869246,-19742789
9.187083,9187.083300,0.251128,0.115791,-0.297177,0.056309,-1.076174,-0.362379,164579,75885,-194758,2952211,-56422519,-18999096
9.188064,9188.063700,0.104555,-0.380615,-0.685800,0.085363,-1.007041,-0.354928,68521,-249440,-449446,4475465,-52797977,-18608425
9.189044,9189.044100,0.295407,0.172803,-0.784534,0.097000,-0.949319,-0.339138,193598,113248,-514152,5085602,-49771648,-17780580
9.190074,9190.073520,0.144957,0.628709,-1.173213,0.052064,-0.902079,-0.316567,94999,412031,-768877,2729648,-47294900,-16597241
9.191054,9191.053920,0.048213,0.578220,-1.172563,0.014761,-0.901386,-0.241619,31597,378942,-768451,773909,-47258603,-12667809
9.192083,9192.083340,-0.241199,0.226262,-1.170599,0.014845,-0.903921,-0.201548,-158072,148283,-767164,778288,-47391502,-10566928
9.193064,9193.063740,0.394980,-0.179692,-0.639052,0.068942,-0.858965,-0.216786,258854,-117763,-418809,3614547,-45034505,-11365838
9.194044,9194.044140,0.592690,-0.434259,-0.299411,0.134949,-0.814025,-0.281187,388425,-284596,-196222,7075226,-42678351,-14742313
9.195074,9195.073560,0.646349,-0.442792,0.333405,0.170593,-0.833359,-0.350642,423591,-290188,218500,8944009,-43692012,-18383748
9.196054,9196.053960,0.453992,0.151227,0.821695,0.167652,-0.894876,-0.406773,297528,99108,538506,8789818,-46917254,-21326608
9.197083,9197.083380,0.063574,0.502618,0.678156,0.131671,-0.960308,-0.396933,41664,329396,444436,6903371,-50347789,-20810699
9.198064,9198.063780,0.064383,0.401704,0.726865,0.079419,-0.991278,-0.347821,42194,263261,476358,4163857,-51971495,-18235857
9.199044,9199.044180,0.258269,0.502014,0.774268,0.027574,-0.971090,-0.268615,169259,329000,507424,1445684,-50913075,-14083182
9.200074,9200.073600,0.308365,0.200797,0.822664,0.001524,-0.918402,-0.223253,202090,131594,539141,79921,-48150691,-11704870
9.201054,9201.054000,0.547748,0.156961,0.431422,0.017188,-0.868672,-0.230807,358972,102866,282737,901126,-45543450,-12100909
9.202083,9202.083420,0.255728,-0.041278,0.189861,0.029481,-0.854455,-0.248946,167594,-27052,124427,1545653,-44798031,-13051941
9.203064,9203.063820,-0.083606,0.156577,0.289523,0.041254,-0.859101,-0.261947,-54792,102614,189742,2162902,-45041650,-13733548
9.204044,9204.044220,-0.037137,0.259688,0.094380,0.035040,-0.894433,-0.266932,-24338,170189,61853,1837084,-46894040,-13994933
9.205074,9205.073640,-0.474023,0.507968,0.145984,0.024923,-0.962242,-0.265178,-310656,332902,95672,1306664,-50449219,-13902941
9.206054,9206.054040,-0.422748,0.403886,0.437885,0.033512,-1.034098,-0.286612,-277052,264691,286972,1757007,-54216518,-15026741
9.207083,9207.083460,-0.181157,0.207002,0.241464,0.052641,-1.092106,-0.324941,-118723,135661,158246,2759901,-57257828,-17036248
9.208064,9208.063860,0.012590,-0.339578,-0.052016,0.074544,-1.115494,-0.358713,8251,-222546,-34089,3908263,-58484007,-18806866
9.209044,9209.044260,-0.133424,-0.388910,-0.148448,0.089407,-1.095656,-0.395543,-87441,-254876,-97287,4687527,-57443904,-20737858
9.210074,9210.073680,-0.279848,-0.338000,-0.244887,0.096280,-1.064699,-0.398804,-183401,-221512,-160489,5047823,-55820890,-20908837
9.211054,9211.054080,-0.084775,-0.140129,-0.002678,0.081825,-1.031473,-0.359974,-55558,-91835,-1755,4289979,-54078869,-18872996
9.212084,9212.083500,-0.086555,-0.286328,-0.294887,0.063132,-0.999499,-0.328626,-56725,-187648,-193257,3309923,-52402525,-17229481
9.213064,9213.063900,-0.280646,-0.336372,-0.342293,0.056804,-0.966989,-0.299837,-183924,-220445,-224325,2978188,-50698088,-15720090
9.214044,9214.044300,0.250754,-0.181970,-0.491925,0.054925,-0.925618,-0.289518,164334,-119256,-322388,2879657,-48529020,-15179107
9.215074,9215.073720,0.153000,-0.081425,-0.539940,0.064217,-0.882593,-0.295475,100270,-53363,-353855,3366801,-46273288,-15491417
9.216054,9216.054120,0.151610,-0.128865,-0.734750,0.072935,-0.858567,-0.301000,99359,-84453,-481526,3823912,-45013624,-15781070
9.217084,9217.083540,0.152582,0.118391,-0.491249,0.078512,-0.849259,-0.295606,99996,77589,-321945,4116292,-44525615,-15498257
9.218064,9218.063940,-0.280508,0.310516,-0.001315,0.085186,-0.847412,-0.296008,-183834,203500,-862,4466222,-44428804,-15519354
9.219044,9219.044340,0.156757,0.260710,0.093178,0.095356,-0.853546,-0.301922,102732,170859,61065,4999413,-44750407,-15829391
9.220074,9220.073760,0.061804,0.256989,0.337341,0.089880,-0.876232,-0.318466,40504,168420,221080,4712275,-45939799,-16696789
9.221054,9221.054160,0.160152,0.205225,0.482805,0.086180,-0.919398,-0.328572,104957,134496,316411,4518326,-48202944,-17226615
9.222084,9222.083580,0.062805,0.205527,0.434750,0.078625,-0.971414,-0.318778,41160,134694,284918,4122219,-50930095,-16713161
9.223064,9223.063980,-0.131496,0.305034,0.436040,0.059166,-1.002099,-0.293132,-86177,199907,285763,3102004,-52538826,-15368570
9.224044,9224.044380,0.011909,0.508084,0.288948,0.044390,-1.002286,-0.271085,7805,332978,189365,2327312,-52548633,-14212672
9.225074,9225.073800,-0.085193,0.059973,0.046106,0.026688,-0.979354,-0.248564,-55832,39304,30216,1399210,-51346381,-13031927
9.226054,9226.054200,-0.133064,0.008997,0.095135,0.015224,-0.953793,-0.236998,-87205,5896,62348,798185,-50006224,-12425527
9.227084,9227.083620,-0.472780,0.008379,0.048698,0.040964,-0.933994,-0.266754,-309841,5491,31915,2147681,-48968172,-13985615
9.228064,9228.064020,-0.086166,-0.187283,-0.197394,0.069015,-0.936990,-0.303867,-56470,-122738,-129364,3618390,-49125257,-15931374
9.229044,9229.044420,-0.326746,-0.141435,0.047737,0.076820,-0.956172,-0.330633,-214136,-92691,31285,4027603,-50130934,-17334688
9.230074,9230.073840,-0.424091,-0.141133,-0.000317,0.074373,-0.984970,-0.343686,-277932,-92493,-208,3899308,-51640780,-18019022
9.231054,9231.054240,-0.183319,-0.137529,-0.196750,0.060474,-1.015392,-0.342521,-120140,-90131,-128942,3170592,-53235776,-17957981
