X_GYRO_LWR,Y_GYRO_LWR,Z_GYRO_LWR,X_ACCL_LWR,Y_ACCL_LWR,Z_ACCL_LWR,DATA_CNTR,TIME_STAMP_LWR,USB_TIMESTAMP_MS
70477,-24413,-66442,3541423,-49723513,-16131162,47755,16218,5919.0152
-24972,138584,-1979,3490451,-49748774,-16115283,47756,16239,5936.0197
-56484,203280,62065,3393052,-49725852,-16287733,47757,16259,5936.0197
-119606,-26016,-1333,3370580,-49848987,-16111332,47758,16280,5936.0197
-56198,-58184,-33673,3452006,-49823722,-16238986,47759,16300,5936.0197
-88112,105056,30365,3380669,-49865738,-16235932,47760,16320,5936.0197
-23393,37843,157617,3563945,-49771281,-16349445,47761,16341,5936.0197
-121179,41435,-129007,3559154,-49836644,-16188672,47762,16361,5936.0197
-25353,40919,-65808,3378490,-49863810,-16267026,47763,16382,5936.0197
38839,7433,-2394,3484616,-49786048,-16165635,47764,16402,5936.0197
-23906,-59382,61869,3451038,-49712131,-16085986,47765,16422,5936.0197
-119731,-58865,-1329,3387163,-49904935,-16292450,47766,16443,5936.0197
-119744,71646,62498,3396083,-49789448,-16243014,47767,16463,5936.0197
38175,106417,-34318,3433554,-49982356,-16235194,47768,16484,5936.0197
6937,40160,-2184,3536178,-49795617,-16140538,47769,16504,5936.0197
102246,-24733,-34734,3480606,-49781822,-16117903,47770,16524,5936.0197
7593,6434,61654,3437531,-49853199,-16388823,47771,16545,5936.0197
8646,-60486,157412,3341142,-49914657,-15951089,47772,16565,5936.0197
-215972,170895,-706,3544424,-49816336,-16215908,47773,16586,5953.5309
-118566,37228,190173,3491000,-49833700,-16291183,47774,16606,5953.5309
-119209,-59556,62506,3414106,-49708370,-16057629,47775,16626,5953.5309
132968,-22667,-162619,3363575,-49670658,-16287612,47776,16647,5953.5309
-56592,-25149,-33673,3433293,-49805416,-16235178,47777,16667,5953.5309
-24703,72636,29944,3423907,-49844233,-16117603,47778,16688,5953.5309
71026,-286569,-98343,3657690,-49800038,-16080113,47779,16708,5953.5309
40158,-125088,93368,3577790,-49821668,-16107933,47780,16728,5953.5309
103292,-26303,92938,3633179,-49931528,-15939105,47781,16749,5953.5309
-57115,-24270,-97510,3577370,-49651164,-16184261,47782,16769,5953.5309
7459,39470,61652,3541199,-49688314,-16085507,47783,16790,5953.5309
7466,-25786,29738,3538650,-49793076,-16026908,47784,16810,5953.5309
70612,-57513,-34520,3387658,-49743902,-16149571,47785,16830,5953.5309
-23383,-60073,125706,3410543,-49920522,-16139539,47786,16851,5953.5309
-57261,139090,-33683,3431255,-49765810,-16077011,47787,16871,5953.5309
-56331,-25588,-1755,3530491,-49649264,-16037317,47788,16892,5953.5309
-55308,103607,157825,3486594,-49640175,-16236563,47789,16912,5953.5309
-24845,-24146,-97725,3601264,-49557795,-16014771,47790,16932,5970.7724
-24194,7382,-1973,3530783,-49686493,-16097997,47791,16953,5970.7724
7312,7942,-34103,3416648,-49751624,-16083130,47792,16973,5970.7724
-55840,104926,62069,3414318,-49720660,-16043296,47793,16994,5970.7724
72798,102772,252729,3445663,-49782281,-16129001,47794,17014,5970.7724
-87864,39988,-1551,3532902,-50040817,-16242071,47795,17034,5970.7724
-119370,39428,30579,3459504,-49772242,-16255257,47796,17055,5970.7724
-214539,6218,31218,3377246,-49873403,-16056131,47797,17075,5970.7724
6259,74956,-129861,3246549,-49949302,-16124484,47798,17096,5970.7724
-87468,6701,30369,3441073,-49757811,-16178444,47799,17116,5970.7724
-24060,-25465,-1971,3460087,-49621528,-16099608,47800,17136,5970.7724
104196,-124845,92939,3443465,-49790796,-16207940,47801,17157,5970.7724
70853,-57072,-66441,3664023,-49833145,-16151066,47802,17177,5970.7724
-87870,105245,30363,3288697,-49872665,-16147971,47803,17198,5970.7724
39201,105727,29515,3461204,-49866394,-16136338,47804,17218,5970.7724
7579,-57753,-34099,3304908,-49824735,-16022739,47805,17238,5970.7724
-55573,39230,62073,3509260,-49923346,-16116100,47806,17259,5970.7724
-55701,6822,30157,3349461,-49941573,-16057315,47807,17279,5987.3704
-24857,106365,-33897,3383513,-49908687,-16193472,47808,17300,5987.3704
6527,9260,-129857,3452401,-49837919,-16202344,47809,17320,5987.3704
39858,72000,93353,3308271,-50129826,-16211714,47810,17340,5987.3704
-87596,-25707,-1546,3379399,-49925421,-16251809,47811,17361,5987.3704
133611,-120769,-194534,3277547,-50096743,-16043345,47812,17381,5987.3704
134900,72802,60797,3341740,-50043332,-16305380,47813,17402,5987.3704
230215,-57347,-3667,3361273,-49960723,-16283306,47814,17422,5987.3704
199360,-26378,124215,3548672,-49993354,-16270062,47815,17442,5987.3704
357566,-253073,-68340,3324960,-50016788,-16305096,47816,17463,5987.3704
136257,-353780,28905,3553127,-50061761,-16441065,47817,17483,5987.3704
324102,-87636,-163890,3461881,-49994967,-16430353,47818,17504,5987.3704
166589,-286206,-98981,3330077,-50115782,-16372865,47819,17524,5987.3704
356264,-120803,-132182,3583348,-50178729,-16440489,47820,17544,5987.3704
484388,-187335,-37273,3425425,-50084554,-16618534,47821,17565,5987.3704
517870,-353210,90196,3319695,-50309908,-16558235,47822,17585,5987.3704
675663,-350849,-38537,3246810,-50382686,-16522454,47823,17606,5987.3704
897623,-120949,23800,2985992,-50548455,-16536996,47824,17626,6004.3437
993468,-317234,-8743,2829130,-50653306,-16556165,47825,17646,6004.3437
1088643,-349280,-41295,3159005,-50766804,-16648879,47826,17667,6004.3437
1089434,-415855,22544,978400,-50348842,-15324210,47827,17687,6004.3437
1218086,-548521,149375,3162179,-50548642,-14816609,47828,17708,6004.3437
1150623,-476914,-297057,1963381,-50118566,-13447772,47829,17728,6004.3437
1150666,-933706,-520456,-916175,-49178173,-10788881,47830,17748,6004.3437
833671,-1229665,-582153,-703304,-50670752,-7518050,47831,17769,6004.3437
641515,-1423520,-868132,-3963781,-52860902,-4461390,47832,17789,6004.3437
516215,-2177305,-1026830,-5899234,-54006853,-2253447,47833,17810,6004.3437
423874,-3096088,-1121894,-6277337,-57299343,-2299386,47834,17830,6004.3437
391149,-4008036,-1696154,-6884079,-58293825,-2112239,47835,17850,6004.3437
489530,-4763174,-1696748,-9123300,-55597544,-5252415,47836,17871,6004.3437
492760,-5747290,-1792445,-13611242,-51832084,-7749260,47837,17891,6004.3437
398424,-6303867,-1951367,-7593694,-50219980,-6104272,47838,17912,6004.3437
557136,-6335673,-1984282,-3445287,-50134354,-9927818,47839,17932,6004.3437
716256,-6531277,-2049168,-3266922,-49432120,-10395269,47840,17952,6004.3437
874966,-6563082,-2082145,-4314854,-49808282,-11382491,47841,17973,6021.3469
938253,-6692914,-2178316,-6682497,-49494967,-10510508,47842,17993,6021.3469
907040,-7020194,-2273840,-4069844,-48945905,-10965579,47843,18014,6021.3469
1065629,-7149663,-2370647,420000,-48488535,-13145111,47844,18034,6021.3469
751588,-7156142,-1985512,1819142,-46840804,-14658694,47845,18054,6021.3469
339817,-7518598,-2014651,3533533,-46255286,-11940242,47846,18075,6021.3469
-294340,-7751386,-1978476,305890,-51101072,-9477496,47847,18095,6021.3469
-453791,-8175056,-2264653,-5039052,-54061068,-7505463,47848,18116,6021.3469
-704448,-9095321,-2294820,-5807418,-60139200,-2349267,47849,18136,6021.3469
-640303,-10009544,-2678209,-2100978,-63551357,-2741621,47850,18156,6021.3469
-134168,-10754322,-3319920,-1368559,-62501385,-4651067,47851,18177,6021.3469
55563,-11176224,-3640349,-3234344,-61650122,-7844517,47852,18197,6021.3469
372476,-11369466,-3833968,-57027,-57091643,-8666910,47853,18218,6021.3469
911916,-11790481,-4124814,4760929,-53689283,-9332672,47854,18238,6021.3469
1133219,-11526853,-4126313,1364601,-45992235,-15907279,47855,18258,6021.3469
1263969,-11728481,-3776052,-1453589,-43412823,-13678047,47856,18279,6021.3469
1269582,-11640234,-3041944,1885518,-46040721,-14400789,47857,18299,6021.3469
1520970,-11536770,-3330909,527183,-45549749,-18316183,47858,18320,6038.3508
1742025,-11403215,-3428156,-3086077,-46370353,-21623151,47859,18340,6038.3508
1456759,-11307516,-3298580,195310,-47395906,-20396434,47860,18361,6038.3508
1582612,-10880890,-3235617,6525783,-49277013,-19839948,47861,18381,6038.3508
1771760,-10649353,-3300740,10764760,-45685384,-22077695,47862,18401,6038.3508
1646743,-10261813,-2853062,9391359,-42641270,-24042459,47863,18422,6038.3508
1394022,-10102055,-2596029,5740558,-43285266,-21673406,47864,18442,6038.3508
1110191,-9976144,-2274947,1253044,-47338474,-19967132,47865,18463,6038.3508
853957,-9973595,-2528594,1586679,-53328939,-18533925,47866,18483,6038.3508
915930,-10035971,-2752562,6409825,-57436165,-17409764,47867,18503,6038.3508
1008504,-10194136,-3168124,8388881,-59134814,-18337254,47868,18524,6038.3508
1036331,-9991655,-3551364,4448584,-56995275,-18696038,47869,18544,6038.3508
1194776,-9957764,-3584345,358688,-53331270,-18496462,47870,18565,6038.3508
1100658,-10057989,-3487949,-1469258,-52238154,-14612874,47871,18585,6038.3508
1259236,-10056946,-3520927,-4010572,-53009795,-10821478,47872,18605,6038.3508
1262549,-10487044,-3297475,-4003998,-53438753,-8653779,47873,18626,6038.3508
1517009,-11073824,-3554483,2573824,-52846121,-9418714,47874,18646,6038.3508
1994322,-11203844,-3525740,8313349,-50834092,-13329750,47875,18667,6055.8823
2149864,-10904095,-3782163,6921652,-47091873,-18183498,47876,18687,6055.8823
2150236,-10676357,-3622586,3692612,-44332305,-22186727,47877,18707,6055.8823
2310343,-10286413,-3272571,6242052,-41383771,-23481220,47878,18728,6055.8823
2182808,-9535791,-2952584,9442636,-41827199,-23850532,47879,18748,6055.8823
1961959,-9082479,-2536191,8979106,-41540303,-24934680,47880,18769,6055.8823
1928853,-8754121,-2535997,9676245,-41211731,-24597896,47881,18789,6055.8823
1549827,-8400395,-2086618,12081973,-43055493,-23016107,47882,18809,6055.8823
1103072,-7909367,-2083676,10397102,-45052872,-20993752,47883,18830,6055.8823
1038064,-7548195,-2083272,7190046,-47715562,-19791803,47884,18850,6055.8823
625095,-7680189,-2144342,4944954,-50061391,-17170156,47885,18871,6055.8823
752159,-7614449,-2113277,2732113,-52645094,-15684074,47886,18891,6055.8823
624700,-7646902,-2176262,951871,-54365411,-14153391,47887,18911,6055.8823
587971,-7703929,-2814407,2516374,-55845719,-14705451,47888,18932,6055.8823
598425,-7570111,-5368071,9718893,-57704203,-8860494,47889,18952,6055.8823
471564,-6811450,-12772677,1328053,-71980645,4293511,47890,18973,6055.8823
811646,-7164958,-18009764,-22333007,-70329500,-260291,47891,18993,6055.8823
3209166,-11801739,-14609969,9686935,-38994496,-24770912,47892,19013,6072.8705
4520514,-11853497,-5745024,57265548,-19620706,-40386234,47893,19034,6072.8705
4630568,-9060638,1372116,41870169,-9193096,-69209876,47894,19054,6072.8705
4071630,-9953557,6419302,7714389,-31420152,-32548794,47895,19075,6072.8705
5896328,-8077976,9056347,-13379044,-56758406,-49193493,47896,19095,6072.8705
6190005,-5818070,7234771,-4848010,-66720762,-29189591,47897,19115,6072.8705
6879051,-3885842,3080441,17374983,-90310335,-32399258,47898,19136,6072.8705
7721848,-3531255,1414956,39225025,-59913875,-26910553,47899,19156,6072.8705
5963101,-3322790,117977,39747214,-39361494,-53669718,47900,19177,6072.8705
3542282,-2636007,-312788,1832504,-49116263,-10488473,47901,19197,6072.8705
2076350,-2209704,-654150,-37132337,-60698127,4004649,47902,19217,6072.8705
2163705,-3827126,-2442101,-26729652,-71255400,-3828994,47903,19238,6072.8705
1618685,-5158361,-3715137,-14009536,-58304354,5475485,47904,19258,6072.8705
1367651,-6241108,-3872967,-7458715,-33320952,-11801236,47905,19279,6072.8705
288624,-6573251,-3897652,5469279,-16954873,-9453422,47906,19299,6072.8705
-1175325,-6378640,-4111329,6019799,-16531898,-19872567,47907,19319,6072.8705
-1860870,-6534218,-2542671,6637392,-27441596,-11372983,47908,19340,6072.8705
-1897913,-4665967,-2255303,-8742675,-40303317,-7479042,47909,19360,6088.8698
-1386200,-4996030,-2003335,-12694405,-47532704,5418534,47910,19381,6088.8698
53898,-5987019,-1214877,4391377,-49844165,188876,47911,19401,6088.8698
728195,-5833428,-261802,18161092,-48670943,-17184257,47912,19421,6088.8698
857052,-5379228,184175,18329325,-48760979,-20774396,47913,19442,6088.8698
759570,-4462488,376267,9134568,-54768439,-15858643,47914,19462,6088.8698
848390,-3635657,-7433,6376423,-55819379,-16703942,47915,19483,6088.8698
