X_GYRO_LWR,Y_GYRO_LWR,Z_GYRO_LWR,X_ACCL_LWR,Y_ACCL_LWR,Z_ACCL_LWR,DATA_CNTR,TIME_STAMP_LWR,USB_TIMESTAMP_MS
-83862,4530,-32556,4063554,-49451783,-17284123,11722,11465,395.5165
75380,-93409,-33610,3773950,-49311538,-17346263,11723,11485,395.5165
107651,101601,125754,3787867,-49251367,-17258204,11724,11506,395.5165
-51304,-61923,31071,4203437,-49485261,-17381007,11725,11526,395.5165
10779,103875,-65116,3817467,-49300166,-17208724,11726,11547,395.5165
107115,232992,125746,3864804,-49328674,-17295905,11727,11567,395.5165
74711,70829,-33620,3918251,-49294599,-17143676,11728,11587,395.5165
42950,5452,-65322,4073011,-49362837,-17201676,11729,11608,395.5165
107913,101074,157671,3796627,-49259036,-17135693,11730,11628,395.5165
108449,-30404,157679,3914510,-49381848,-17385507,11731,11649,395.5165
74718,5397,-65534,3730986,-49316072,-17331885,11732,11669,412.5138
44926,-161158,94276,3894117,-49206852,-17258575,11733,11689,412.5138
76821,-128629,125980,4067546,-49528959,-17015206,11734,11710,412.5138
75234,69775,30215,3763389,-49399510,-17177135,11735,11730,412.5138
202963,36532,93204,4060710,-49392175,-17307717,11736,11751,412.5138
233686,38410,-34678,3932128,-49282455,-17244790,11737,11771,412.5138
265314,136635,-2978,3927335,-49414547,-17356640,11738,11791,412.5138
139166,36729,61710,3838198,-49483181,-17250416,11739,11812,412.5138
139821,3003,125548,3928924,-49179431,-17168663,11740,11832,412.5138
-19427,166200,158515,3978961,-49378175,-17104855,11741,11853,412.5138
107283,-126312,-33820,3925845,-49424412,-17203347,11742,11873,412.5138
-52073,-192174,-64670,4071306,-49252054,-17257915,11743,11893,412.5138
74985,-61178,-1690,3962356,-49257668,-17306431,11744,11914,412.5138
-18228,-65054,254286,3932941,-49325394,-17147949,11745,11934,412.5138
43733,3079,94270,3893319,-49313998,-17286985,11746,11955,412.5138
170551,-61255,29590,4129400,-49598863,-17210720,11747,11975,412.5138
11939,263983,222137,4030802,-49447918,-17250665,11748,11995,412.5138
-244136,-27341,-159160,3920038,-49326155,-17359435,11749,12016,429.5154
-52884,70169,-32768,3910349,-49519547,-17326945,11750,12036,429.5154
10920,4715,-33188,3845819,-49477452,-17422159,11751,12057,429.5154
-179956,69687,-31920,3864823,-49480844,-17274852,11752,12077,429.5154
-147799,101776,31701,3957952,-49510236,-17177187,11753,12097,429.5154
-116158,69488,-427,3856842,-49218066,-17410024,11754,12118,429.5154
107002,69015,93842,3961275,-49331738,-17334240,11755,12138,429.5154
76419,-30966,189812,3968304,-49382879,-17272725,11756,12159,429.5154
9988,169394,-65233,3948013,-49236959,-17239753,11757,12179,429.5154
42948,4398,-1600,3996427,-49351908,-17342819,11758,12199,429.5154
170544,4002,61386,3999109,-49230328,-17291267,11759,12220,429.5154
137864,-27209,-66070,3871566,-49371775,-17287969,11760,12240,429.5154
10384,136108,-33313,4033432,-49349324,-17321793,11761,12261,429.5154
106887,-93903,-2018,3947067,-49346326,-17338922,11762,12281,429.5154
-242583,100537,96055,3888428,-49258559,-17331824,11763,12301,429.5154
76693,-161917,157786,4095078,-49315161,-17173648,11764,12322,429.5154
106619,-28208,-2022,4099290,-49312917,-17132116,11765,12342,429.5154
75105,36488,62021,4035932,-49390531,-17349330,11766,12363,446.524
75514,-127311,30113,4101236,-49444321,-17061431,11767,12383,446.524
138394,-93344,-34148,3854112,-49297979,-17303598,11768,12403,446.524
44128,-30207,126073,4025946,-49227762,-17237129,11769,12424,446.524
-83193,-160763,31176,3956528,-49595086,-17323806,11770,12444,446.524
-20091,265183,126475,3944136,-49572374,-17253056,11771,12465,446.524
264274,73137,-162680,4046503,-49356726,-17110297,11772,12485,446.524
106224,5960,-97780,4027737,-49225934,-17303444,11773,12505,446.524
-18892,34810,158406,3959011,-49317384,-17330122,11774,12526,446.524
-20996,168837,-33107,4072890,-49394264,-17361569,11775,12546,446.524
-84251,-27612,-96506,4279411,-49455174,-17261519,11776,12567,446.524
172132,-193522,93313,4181365,-49201533,-17337294,11777,12587,446.524
139573,-127068,29686,4086214,-49288852,-17260413,11778,12607,446.524
75902,-94462,30108,3940964,-49181670,-17280579,11779,12628,446.524
170544,4883,-2452,4096694,-49271812,-17133602,11780,12648,446.524
107001,69898,29886,4087000,-49308866,-17105175,11781,12669,446.524
137462,72215,-129914,4100670,-49465773,-17325089,11782,12689,446.524
-83065,-127473,-747,3854751,-49353608,-17331353,11783,12709,463.0496
233953,-27284,-34791,3946600,-49459360,-17303234,11784,12730,463.0496
44255,3082,94208,4066125,-49321977,-17261030,11785,12750,463.0496
74858,-92618,-97445,4001836,-49444308,-17310938,11786,12771,463.0496
233826,-59519,-66589,3966100,-49368448,-17256164,11787,12791,463.0496
-51049,2893,94903,3948753,-49325832,-17353123,11788,12811,463.0496
106874,37663,-1912,4078898,-49371407,-17294839,11789,12832,463.0496
107397,36784,61922,3742796,-49451952,-17385388,11790,12852,463.0496
43338,37421,-1488,3990881,-49370097,-17193812,11791,12873,464.049
43478,-60682,-33400,3858308,-49145664,-17266103,11792,12893,464.049
-19274,-62242,62777,3986535,-49357886,-17218549,11793,12913,464.049
169373,-25595,-161920,3973713,-49335625,-17282595,11794,12934,464.049
233030,72312,-98515,4090715,-49340507,-17327487,11795,12954,464.049
-51959,-28196,-32766,4062729,-49344218,-17116224,11796,12975,464.049
107537,-61320,30011,3860431,-49339443,-17414056,11797,12995,464.049
-209622,-63405,95967,3930147,-49428312,-17174332,11798,13015,464.049
43981,134208,126176,3883351,-49336735,-17301884,11799,13036,464.049
108194,-95046,93848,3933740,-49420464,-17302756,11800,13056,480.0516
-83205,-29196,31281,3894098,-49217296,-17306297,11801,13077,480.0516
-20587,5211,-64898,4090630,-49455229,-17200590,11802,13097,480.0516
-146480,-29877,63623,3805289,-49481543,-17254754,11803,13117,480.0516
-179033,-28679,-31917,3884991,-49428843,-17166353,11804,13138,480.0516
-20332,70028,-1066,3998052,-49285601,-17194608,11805,13158,480.0516
139286,134569,125540,3784240,-49246756,-17095962,11806,13179,480.0516
42433,-58925,-161070,3868377,-49270813,-17218083,11807,13199,480.0516
44275,-192513,-1474,3967728,-49325090,-17203678,11808,13219,480.0516
-51310,3333,62985,4021600,-49361466,-17205914,11809,13240,480.0516
11041,103436,-33198,4044612,-49106453,-17316101,11810,13260,480.0516
137463,72389,-129797,4016286,-49291892,-17298253,11811,13281,480.0516
-20319,-60484,-64894,4092886,-49438301,-17075909,11812,13301,480.0516
-115892,4849,-64319,3908521,-49235832,-17374895,11813,13321,480.0516
-146220,-30315,95424,3967989,-49385276,-17374586,11814,13342,480.0516
12741,67954,158192,3807933,-49357908,-17213536,11815,13362,480.0516
-146890,133924,95414,4037417,-49489044,-17284381,11816,13383,480.0516
-52229,37500,-32887,3718836,-49322290,-17309009,11817,13403,497.2639
-85170,6728,-192261,3990300,-49516610,-17357677,11818,13423,497.2639
-178779,36139,31797,3972837,-49432405,-17335835,11819,13444,497.2639
-83869,69789,-759,3902048,-49492608,-17237659,11820,13464,497.2639
-51438,-29074,30952,3833891,-49462566,-17231576,11821,13485,497.2639
75627,36665,62018,3914662,-49671428,-17236465,11822,13505,497.2639
43739,-61120,-1600,3932081,-49282490,-17263874,11823,13525,497.2639
74327,-26394,-129484,3911885,-49465831,-17264603,11824,13546,497.2639
-53274,39257,-160557,3828674,-49430426,-17447132,11825,13566,497.2639
43738,-61120,-1599,3922117,-49359452,-17482791,11826,13587,497.2639
139291,69315,93509,3862234,-49297968,-17330933,11827,13607,497.2639
-51840,69469,30946,3864741,-49322487,-17289799,11828,13627,497.2639
-20313,-125739,-96924,3907505,-49420292,-17164331,11829,13648,497.2639
44389,-29590,94151,3887607,-49342769,-17287648,11830,13668,497.2639
13277,-63437,158200,3998390,-49477018,-17237004,11831,13689,497.2639
267671,67601,252249,3881003,-49439179,-17179188,11832,13709,497.2639
11964,4015,30526,4054212,-49500974,-17222455,11833,13729,497.2639
-85049,104393,-128432,3927700,-49549637,-17159740,11834,13750,514.2725
12219,68832,94357,4130649,-49507912,-17110060,11835,13770,514.2725
107141,-28030,-2026,3963173,-49496548,-17401337,11836,13791,514.2725
74703,136087,-1823,3918945,-49356439,-17171507,11837,13811,514.2725
-52095,4653,-32885,3827301,-49235868,-17074994,11838,13831,514.2725
-147387,-126222,-96075,3953696,-49360351,-17239756,11839,13852,514.2725
-178378,-62404,31803,3821981,-49516510,-17315495,11840,13872,514.2725
139560,3618,93572,4006358,-49402118,-17001541,11841,13893,514.2725
74704,136174,-1707,3962512,-49424260,-17313200,11842,13913,514.2725
11166,136021,-1282,4102570,-49424203,-17194053,11843,13934,514.2725
-147788,-27503,-95965,3882469,-49229228,-17138806,11844,13954,514.2725
-50788,2631,126820,3901536,-49253410,-17056084,11845,13974,514.2725
-84138,135660,-646,3953167,-49415073,-16987579,11846,13995,514.2725
11964,4191,30643,4158615,-49345798,-17331466,11847,14015,514.2725
138648,-27295,-34038,3925645,-49241160,-17173936,11848,14036,514.2725
43471,4751,-1486,3960911,-49252872,-17113732,11849,14056,514.2725
-51451,101615,94896,3806631,-49423884,-17241683,11850,14076,514.2725
108702,34765,221510,3843107,-49371813,-17188840,11851,14097,531.2734
75259,-190897,-97439,4008459,-49452089,-17199247,11852,14117,531.2734
-19676,36479,62770,3960776,-49434374,-17263596,11853,14138,531.2734
43203,70447,-1490,3868141,-49323189,-17513295,11854,14158,531.2734
-114050,-128561,95334,3855687,-49294287,-17436234,11855,14178,531.2734
-51042,-62184,62988,3830611,-49251254,-17394309,11856,14199,531.2734
45045,-63141,158105,3997336,-49267582,-17351939,11857,14219,531.2734
75112,-27537,-33614,3902918,-49364553,-17086495,11858,14240,531.2734
43605,-28097,-1485,4136599,-49239177,-17360944,11859,14260,531.2734
-51565,-61306,-846,4051786,-49453446,-17136536,11860,14280,531.2734
-177995,34997,127667,3721375,-49346792,-17251283,11861,14301,531.2734
203230,-28811,93208,3830315,-49505868,-17236265,11862,14321,531.2734
107544,-126398,-1903,3977171,-49271625,-17244305,11863,14342,531.2734
139559,3795,93630,3953497,-49531511,-17360216,11864,14362,531.2734
138635,103217,29789,3982128,-49370776,-17384643,11865,14382,531.2734
-20842,-59429,-128728,3986287,-49195563,-17294979,11866,14403,531.2734
-49884,98979,286402,3963303,-49513106,-17426239,11867,14423,531.2734
139419,101899,125542,3944728,-49313304,-17265868,11868,14444,548.2938
-51451,101615,94896,4104505,-49457692,-17351897,11869,14464,548.2938
45690,33378,285770,4031916,-49382166,-17261788,11870,14484,548.2938
107525,68835,93838,3894517,-49389902,-17223327,11871,14505,548.2938
-84524,103155,-64479,4024052,-49423606,-17320397,11872,14525,548.2938
107659,35988,93840,4024587,-49466832,-17329316,11873,14546,548.2938
-51316,68232,94899,3939195,-49371112,-17305696,11874,14566,548.2938
138376,103121,-2128,3967644,-49510732,-17334485,11875,14586,548.2938
-19279,2657,94691,4055264,-49285216,-17293290,11876,14607,548.2938
12094,36064,62558,3810654,-49411421,-17228358,11877,14627,548.2938
138778,4578,-2122,3840000,-49475082,-17304071,11878,14648,548.2938
43346,-28192,-33402,3974251,-49224606,-17332814,11879,14668,548.2938
-83733,36581,-640,4033903,-49340494,-17139173,11880,14688,548.2938
-114979,35582,63407,3903938,-49315589,-17212271,11881,14709,548.2938
-51825,-28994,-847,4108030,-49228922,-17267686,11882,14729,548.2938
10926,4972,-65108,3880529,-49272942,-17292685,11883,14750,548.2938
42808,168015,30423,4004791,-49312039,-17134813,11884,14770,548.2938
-84110,-61085,-64468,4196794,-49266981,-17286300,11885,14790,564.902
13680,-97522,222156,3814864,-49284119,-17318400,11886,14811,564.902
43867,35746,94266,3893229,-49253627,-17097621,11887,14831,564.902
10263,103955,-97031,3895791,-49413574,-16950629,11888,14852,564.902
75112,36745,30219,3886515,-49212579,-17101218,11889,14872,564.902
139319,-127253,29805,3924892,-49487924,-17146426,11890,14892,564.902
-19401,-30191,94694,3990834,-49530677,-17250280,11891,14913,564.902
-177586,-64522,159592,3972568,-49401444,-17275483,11892,14933,564.902
-52094,69110,31065,3718782,-49345320,-17396665,11893,14954,564.902
-52348,4293,-32766,3785751,-49418266,-17308103,11894,14974,564.902
168340,-89893,-289586,3808654,-49480218,-17464365,11895,14994,564.902
-146736,-30235,63625,3822560,-49251210,-17317865,11896,15015,564.902
75133,-159024,-65522,3910808,-49394025,-17284088,11897,15035,564.902
-52362,134984,31061,4140815,-49357847,-17151362,11898,15056,564.902
-179691,69862,-31922,3866378,-49325025,-17405730,11899,15076,564.902
-18887,34543,190443,4003849,-49385973,-17061465,11900,15096,564.902
11307,102557,30639,3985035,-49403232,-17233952,11901,15117,564.902
-82538,-128619,95124,3996313,-49299917,-17139062,11902,15137,581.8996
74977,69950,30217,4141608,-49329958,-17430890,11903,15158,581.8996
76176,-160423,62148,3933345,-49400063,-17327570,11904,15178,581.8996
172385,-63715,221094,4133753,-49310913,-17241968,11905,15198,581.8996
75246,4254,30221,3845156,-49390593,-17247162,11906,15219,581.8996
-83461,-29197,31283,4022807,-49639604,-17309706,11907,15239,581.8996
-115485,-94134,-32336,3988499,-49385099,-17362229,11908,15260,581.8996
-84258,102634,-643,3931051,-49406599,-17429286,11909,15280,581.8996
11582,-61244,-1267,3895248,-49457958,-17274419,11910,15300,581.8996
170812,-61520,61508,3976381,-49382949,-17289251,11911,15321,581.8996
43860,35663,126185,4026004,-49223567,-17178770,11912,15341,581.8996
74469,-125380,-97440,3975945,-49370900,-17376172,11913,15362,581.8996
74322,37980,-33615,3942884,-49271421,-17032805,11914,15382,581.8996
107282,-127017,30018,3923700,-49434978,-17290367,11915,15402,581.8996
105561,104235,-65748,3992726,-49063891,-17323905,11916,15423,581.8996
105822,103796,-33831,3995366,-49240437,-17220697,11917,15443,581.8996
-52877,5088,-64682,4032475,-49256516,-17243722,11918,15464,581.8996
-20333,69147,62772,4059457,-49253804,-17146037,11919,15484,598.8993
-53280,103632,-64687,4024840,-49278944,-17154933,11920,15504,598.8993
104904,137961,-129586,4052828,-49387773,-17197796,11921,15525,598.8993
-51692,-94773,31077,4013600,-49040342,-17124586,11922,15545,598.8993
73156,-57928,-225114,3865715,-49227711,-17246511,11923,15566,598.8993
11837,-29275,62567,3724806,-49276570,-17190118,11924,15586,598.8993
-116287,37256,-32342,3814961,-49279847,-17272496,11925,15606,598.8993
10517,103523,-33253,3812686,-49419764,-17272239,11926,15627,598.8993
-51955,-94153,-958,4063636,-49437118,-17231387,11927,15647,598.8993
-115243,35676,95211,3976966,-49392739,-17175346,11928,15668,598.8993
-20729,102613,30736,3970504,-49397302,-17287434,11929,15688,598.8993
-179436,69162,31798,4024002,-49546620,-17227031,11930,15708,598.8993
-116027,36995,-541,3862194,-49587776,-17251541,11931,15729,598.8993
42820,-27658,-33515,3962986,-49590541,-17217719,11932,15749,598.8993
10932,-125443,-97132,3934523,-49421738,-17078600,11933,15770,598.8993
42559,-27219,-65433,3903038,-49393638,-17174028,11934,15790,598.8993
-52089,-61307,-959,3879781,-49352913,-17215066,11935,15810,598.8993
-51439,-29777,94791,3882799,-49278945,-17253372,11936,15831,615.8956
-53020,103371,-32887,4063249,-49245736,-17212264,11937,15851,615.8956
-20046,-191697,-65001,4027299,-49482783,-17220097,11938,15872,615.8956
11180,5511,-65227,3693566,-49546300,-17136202,11939,15892,615.8956
139685,36205,125429,4068290,-49507402,-17340450,11940,15912,615.8956
12365,-94351,30532,4039365,-49334915,-17329847,11941,15933,615.8956
45694,-31609,253740,3976209,-49512352,-17251984,11942,15953,615.8956
-145699,-31016,159259,3950573,-49415691,-17165735,11943,15974,615.8956
-115237,-28698,-540,4119377,-49281884,-17143983,11944,15994,615.8956
-19798,-61184,-1175,3992808,-49316009,-17039586,11945,16014,615.8956
75761,3994,62020,3803363,-49291753,-17088215,11946,16035,615.8956
-83482,101935,63074,3939896,-49228620,-17181756,11947,16055,615.8956
138774,5115,-2239,3840107,-49314462,-17268700,11948,16076,615.8956
-19805,4071,30738,4000796,-49191077,-17257520,11949,16096,615.8956
202452,-92747,-34575,4064060,-49134415,-17154880,11950,16116,615.8956
-20588,5390,-65015,4002854,-49070159,-17403195,11951,16137,615.8956
12225,3753,62443,3995914,-49148154,-17323506,11952,16157,615.8956
43591,102417,62225,4070912,-49335824,-17120436,11953,16178,633.4528
200745,7724,-194199,3966735,-49244821,-17208986,11954,16198,633.4528
171328,3384,93242,3932251,-49426157,-17172457,11955,16218,633.4528
-19542,3099,62596,3802117,-49284713,-17463665,11956,16239,633.4528
139165,36550,61534,4003035,-49368045,-17281033,11957,16259,633.4528
107919,35551,125582,3825056,-49448750,-17385132,11958,16280,633.4528
139312,-126811,-2291,3852978,-49474241,-17109633,11959,16300,633.4528
43069,102761,-1669,3804121,-49522351,-17168725,11960,16320,633.4528
12480,68037,126216,3888535,-49550287,-17220395,11961,16341,633.4528
74697,200986,30030,3875304,-49632667,-17198869,11962,16361,633.4528
105822,104320,-97846,4056251,-49344658,-17232856,11963,16382,633.4528
-82824,67675,126852,3826156,-49366337,-17330122,11964,16402,633.4528
-179167,3812,-32095,3676324,-49368083,-17302135,11965,16422,633.4528
-116414,5371,-128273,3949707,-49404095,-17387778,11966,16443,633.4528
-52087,-60960,-64858,3778982,-49356423,-17267869,11967,16463,633.4528
-147540,102037,-396,3898684,-49260560,-17340310,11968,16484,633.4528
-20607,200625,30667,4064858,-49166953,-17022631,11969,16504,633.4528
-51712,101522,62802,4033459,-49445190,-17060064,11970,16524,650.4695
-114183,-96245,95156,3880706,-49374885,-17016537,11971,16545,650.4695
10906,135928,-33377,3995971,-49287761,-17225993,11972,16565,650.4695
-51438,-29430,30893,3965076,-49442488,-17242968,11973,16586,650.4695
-53266,-26356,-192531,3992740,-49343190,-17179240,11974,16606,650.4695
-146099,66994,159194,3978215,-49497774,-17214872,11975,16626,650.4695
11040,103080,-33374,4041557,-49330569,-17276295,11976,16647,650.4695
10793,-26993,-129119,4081685,-49245568,-17227093,11977,16667,650.4695
44798,-193747,62184,3997432,-49563507,-17255094,11978,16688,650.4695
-51431,-94687,-1020,3803230,-49481603,-17257299,11979,16708,650.4695
74978,4778,-33793,3764639,-49366993,-17289075,11980,16728,650.4695
74724,-60038,-97624,3962478,-49415987,-17286366,11981,16749,650.4695
-19924,-94127,-33151,3880227,-49267020,-17346859,11982,16769,650.4695
107404,-28828,29950,4164354,-49437898,-17195588,11983,16790,650.4695
10378,202061,-65180,3853719,-49258809,-17253040,11984,16810,650.4695
-19943,101640,62708,4151486,-49578284,-17297131,11985,16830,650.4695
-83078,2856,63138,4026665,-49316704,-17362609,11986,16851,650.4695
107150,-93646,-33881,4155661,-49277989,-17332139,11987,16871,666.9981
-54330,171168,-224342,4009240,-49392970,-17343098,11988,16892,666.9981
-19287,67914,126545,3993228,-49386473,-17185519,11989,16912,666.9981
-84002,102278,-702,4039111,-49456077,-17252690,11990,16932,666.9981
74972,70033,-1761,3771637,-49226377,-17096101,11991,16953,666.9981
12890,-95765,94425,3962695,-49392819,-17124508,11992,16973,666.9981
43345,-28191,-33460,3822888,-49398868,-17189829,11993,16994,666.9981
106219,71032,-65808,3901747,-49305351,-17198303,11994,17014,666.9981
-19950,166896,94621,3741734,-49296712,-17091439,11995,17034,666.9981
108711,-31024,189539,3886735,-49235306,-17102001,11996,17055,666.9981
-177967,-226563,-46,3852565,-49347556,-17325734,11997,17075,666.9981
-20586,4854,-64956,3883614,-49198923,-17285931,11998,17096,666.9981
43352,-93448,-65374,3772023,-49321904,-17356465,11999,17116,666.9981
